Qual,Mark_In,Centre,PA_Flag,Awarding,percent_Marked_IPA,percent_Marked_EPA,date,dup,level,marked_prediction,pred_dif_tot,pred_dif_pc,level_code
1114,4,4,4,01/07/2019,100,100,20/05/2019,0,GCE,1,3,75,2
1114,4,4,4,01/07/2019,100,100,21/05/2019,0,GCE,1,3,75,2
1114,4,4,4,01/07/2019,100,100,22/05/2019,0,GCE,1,3,75,2
1114,4,4,4,01/07/2019,100,100,23/05/2019,0,GCE,1,3,75,2
1114,4,4,4,01/07/2019,100,100,24/05/2019,0,GCE,1,3,75,2
1114,4,4,4,01/07/2019,100,100,29/05/2019,0,GCE,1,3,75,2
1114,4,4,4,01/07/2019,100,100,30/05/2019,0,GCE,2,2,50,2
1114,4,4,4,01/07/2019,100,100,31/05/2019,0,GCE,2,2,50,2
1114,4,4,4,01/07/2019,100,100,03/06/2019,0,GCE,2,2,50,2
1114,4,4,4,01/07/2019,100,100,04/06/2019,0,GCE,2,2,50,2
1181,2,2,2,,100,100,20/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,21/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,22/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,23/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,24/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,29/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,30/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,31/05/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,03/06/2019,0,GCE,2,0,0,2
1181,2,2,2,,100,100,04/06/2019,0,GCE,2,0,0,2
1183,3,3,3,01/07/2019,100,100,20/05/2019,0,GCE,0,3,100,2
1183,3,3,3,01/07/2019,100,100,21/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,22/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,23/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,24/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,29/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,30/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,31/05/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,03/06/2019,0,GCE,1,2,66.666664,2
1183,3,3,3,01/07/2019,100,100,04/06/2019,0,GCE,1,2,66.666664,2
1242,2,2,2,,100,100,20/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,21/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,22/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,23/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,24/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,29/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,30/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,31/05/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,03/06/2019,0,GCE,2,0,0,2
1242,2,2,2,,100,100,04/06/2019,0,GCE,2,0,0,2
1244,2,2,2,28/06/2019,100,100,20/05/2019,0,GCE,0,2,100,2
1244,2,2,2,28/06/2019,100,100,21/05/2019,0,GCE,0,2,100,2
1244,2,2,2,28/06/2019,100,100,22/05/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,23/05/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,24/05/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,29/05/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,30/05/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,31/05/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,03/06/2019,0,GCE,1,1,50,2
1244,2,2,2,28/06/2019,100,100,04/06/2019,0,GCE,1,1,50,2
1292,3,3,3,,100,100,20/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,21/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,22/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,23/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,24/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,29/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,30/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,31/05/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,03/06/2019,0,GCE,3,0,0,2
1292,3,3,3,,100,100,04/06/2019,0,GCE,3,0,0,2
1293,8,8,8,04/07/2019,100,100,20/05/2019,0,GCE,1,7,87.5,2
1293,8,8,8,04/07/2019,100,100,21/05/2019,0,GCE,1,7,87.5,2
1293,8,8,8,04/07/2019,100,100,22/05/2019,0,GCE,1,7,87.5,2
1293,8,8,8,04/07/2019,100,100,23/05/2019,0,GCE,1,7,87.5,2
1293,8,8,8,04/07/2019,100,100,24/05/2019,0,GCE,1,7,87.5,2
1293,8,8,8,04/07/2019,100,100,29/05/2019,0,GCE,2,6,75,2
1293,8,8,8,04/07/2019,100,100,30/05/2019,0,GCE,2,6,75,2
1293,8,8,8,04/07/2019,100,100,31/05/2019,0,GCE,3,5,62.5,2
1293,8,8,8,04/07/2019,100,100,03/06/2019,0,GCE,3,5,62.5,2
1293,8,8,8,04/07/2019,100,100,04/06/2019,0,GCE,3,5,62.5,2
1622,656,656,656,,100,100,20/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,21/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,22/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,23/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,24/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,29/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,30/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,31/05/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,03/06/2019,0,GCE,656,0,0,2
1622,656,656,656,,100,100,04/06/2019,0,GCE,656,0,0,2
1623,53,53,53,,100,100,20/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,21/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,22/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,23/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,24/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,29/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,30/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,31/05/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,03/06/2019,0,GCE,53,0,0,2
1623,53,53,53,,100,100,04/06/2019,0,GCE,53,0,0,2
1624,28,28,28,,100,100,20/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,21/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,22/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,23/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,24/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,29/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,30/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,31/05/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,03/06/2019,0,GCE,28,0,0,2
1624,28,28,28,,100,100,04/06/2019,0,GCE,28,0,0,2
1629,253,253,253,,100,100,20/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,21/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,22/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,23/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,24/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,29/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,30/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,31/05/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,03/06/2019,0,GCE,253,0,0,2
1629,253,253,253,,100,100,04/06/2019,0,GCE,253,0,0,2
1630,70,70,70,,100,100,20/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,21/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,22/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,23/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,24/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,29/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,30/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,31/05/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,03/06/2019,0,GCE,70,0,0,2
1630,70,70,70,,100,100,04/06/2019,0,GCE,70,0,0,2
1631,32,32,32,,100,100,20/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,21/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,22/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,23/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,24/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,29/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,30/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,31/05/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,03/06/2019,0,GCE,32,0,0,2
1631,32,32,32,,100,100,04/06/2019,0,GCE,32,0,0,2
1632,103,103,103,,100,100,20/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,21/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,22/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,23/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,24/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,29/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,30/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,31/05/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,03/06/2019,0,GCE,103,0,0,2
1632,103,103,103,,100,100,04/06/2019,0,GCE,103,0,0,2
1682,4,4,4,,100,100,20/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,21/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,22/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,23/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,24/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,29/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,30/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,31/05/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,03/06/2019,0,GCE,4,0,0,2
1682,4,4,4,,100,100,04/06/2019,0,GCE,4,0,0,2
1688,7,7,7,,100,100,20/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,21/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,22/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,23/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,24/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,29/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,30/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,31/05/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,03/06/2019,0,GCE,7,0,0,2
1688,7,7,7,,100,100,04/06/2019,0,GCE,7,0,0,2
2006,140,140,140,,100,100,20/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,21/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,22/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,23/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,24/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,29/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,30/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,31/05/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,03/06/2019,0,GCE,140,0,0,2
2006,140,140,140,,100,100,04/06/2019,0,GCE,140,0,0,2
2025,134,134,134,,100,100,20/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,21/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,22/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,23/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,24/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,29/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,30/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,31/05/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,03/06/2019,0,GCE,134,0,0,2
2025,134,134,134,,100,100,04/06/2019,0,GCE,134,0,0,2
2026,213,213,213,,100,100,20/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,21/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,22/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,23/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,24/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,29/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,30/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,31/05/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,03/06/2019,0,GCE,213,0,0,2
2026,213,213,213,,100,100,04/06/2019,0,GCE,213,0,0,2
2106,1,1,1,,100,100,20/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,21/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,22/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,23/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,24/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,29/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,30/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,31/05/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,03/06/2019,0,GCE,1,0,0,2
2106,1,1,1,,100,100,04/06/2019,0,GCE,1,0,0,2
2109,2223,2223,2223,23/07/2019,100,100,20/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,21/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,22/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,23/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,24/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,29/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,30/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,31/05/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,03/06/2019,0,GCE,0,2223,100,2
2109,2223,2223,2223,23/07/2019,100,100,04/06/2019,0,GCE,0,2223,100,2
2119,1249,1249,1249,25/07/2019,100,100,20/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,21/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,22/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,23/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,24/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,29/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,30/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,31/05/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,03/06/2019,0,GCE,0,1249,100,2
2119,1249,1249,1249,25/07/2019,100,100,04/06/2019,0,GCE,0,1249,100,2
2127,1,1,1,25/07/2019,100,100,20/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,21/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,22/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,23/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,24/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,29/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,30/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,31/05/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,03/06/2019,0,GCE,0,1,100,2
2127,1,1,1,25/07/2019,100,100,04/06/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,20/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,21/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,22/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,23/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,24/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,29/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,30/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,31/05/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,03/06/2019,0,GCE,0,1,100,2
2128,1,1,1,25/07/2019,100,100,04/06/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,20/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,21/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,22/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,23/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,24/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,29/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,30/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,31/05/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,03/06/2019,0,GCE,0,1,100,2
2129,1,1,1,25/07/2019,100,100,04/06/2019,0,GCE,0,1,100,2
2205,1,1,1,,100,100,20/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,21/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,22/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,23/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,24/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,29/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,30/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,31/05/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,03/06/2019,0,GCE,1,0,0,2
2205,1,1,1,,100,100,04/06/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,20/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,21/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,22/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,23/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,24/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,29/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,30/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,31/05/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,03/06/2019,0,GCE,1,0,0,2
2206,1,1,1,,100,100,04/06/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,20/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,21/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,22/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,23/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,24/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,29/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,30/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,31/05/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,03/06/2019,0,GCE,1,0,0,2
2405,1,1,1,,100,100,04/06/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,20/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,21/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,22/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,23/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,24/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,29/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,30/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,31/05/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,03/06/2019,0,GCE,1,0,0,2
2406,1,1,1,,100,100,04/06/2019,0,GCE,1,0,0,2
2509,146,146,146,18/07/2019,100,100,20/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,21/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,22/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,23/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,24/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,29/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,30/05/2019,0,GCE,0,146,100,2
2509,146,146,146,18/07/2019,100,100,31/05/2019,0,GCE,3,143,97.945206,2
2509,146,146,146,18/07/2019,100,100,03/06/2019,0,GCE,13,133,91.095894,2
2509,146,146,146,18/07/2019,100,100,04/06/2019,0,GCE,16,130,89.0411,2
2532,518,518,518,,100,100,20/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,21/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,22/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,23/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,24/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,29/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,30/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,31/05/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,03/06/2019,0,GCE,518,0,0,2
2532,518,518,518,,100,100,04/06/2019,0,GCE,518,0,0,2
2534,260,260,260,12/07/2019,100,100,20/05/2019,0,GCE,0,260,100,2
2534,260,260,260,12/07/2019,100,100,21/05/2019,0,GCE,0,260,100,2
2534,260,260,260,12/07/2019,100,100,22/05/2019,0,GCE,0,260,100,2
2534,260,260,260,12/07/2019,100,100,23/05/2019,0,GCE,0,260,100,2
2534,260,260,260,12/07/2019,100,100,24/05/2019,0,GCE,0,260,100,2
2534,260,260,260,12/07/2019,100,100,29/05/2019,0,GCE,29,231,88.846153,2
2534,260,260,260,12/07/2019,100,100,30/05/2019,0,GCE,35,225,86.53846,2
2534,260,260,260,12/07/2019,100,100,31/05/2019,0,GCE,40,220,84.615387,2
2534,260,260,260,12/07/2019,100,100,03/06/2019,0,GCE,58,202,77.692307,2
2534,260,260,260,12/07/2019,100,100,04/06/2019,0,GCE,64,196,75.384613,2
2537,41,41,41,,100,100,20/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,21/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,22/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,23/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,24/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,29/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,30/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,31/05/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,03/06/2019,0,GCE,41,0,0,2
2537,41,41,41,,100,100,04/06/2019,0,GCE,41,0,0,2
2538,24,24,24,15/07/2019,100,100,20/05/2019,0,GCE,0,24,100,2
2538,24,24,24,15/07/2019,100,100,21/05/2019,0,GCE,0,24,100,2
2538,24,24,24,15/07/2019,100,100,22/05/2019,0,GCE,0,24,100,2
