Qual,Mark_In,Centre,PA_Flag,Awarding,percent_Marked_IPA,percent_Marked_EPA,date,dup,level,marked_prediction,pred_dif_tot,pred_dif_pc,level_code
2538,24,24,24,15/07/2019,100,100,23/05/2019,0,GCE,0,24,100,2
2538,24,24,24,15/07/2019,100,100,24/05/2019,0,GCE,0,24,100,2
2538,24,24,24,15/07/2019,100,100,29/05/2019,0,GCE,1,23,95.833336,2
2538,24,24,24,15/07/2019,100,100,30/05/2019,0,GCE,2,22,91.666664,2
2538,24,24,24,15/07/2019,100,100,31/05/2019,0,GCE,2,22,91.666664,2
2538,24,24,24,15/07/2019,100,100,03/06/2019,0,GCE,4,20,83.333336,2
2538,24,24,24,15/07/2019,100,100,04/06/2019,0,GCE,4,20,83.333336,2
2539,22,22,22,15/07/2019,100,100,20/05/2019,0,GCE,0,22,100,2
2539,22,22,22,15/07/2019,100,100,21/05/2019,0,GCE,0,22,100,2
2539,22,22,22,15/07/2019,100,100,22/05/2019,0,GCE,0,22,100,2
2539,22,22,22,15/07/2019,100,100,23/05/2019,0,GCE,0,22,100,2
2539,22,22,22,15/07/2019,100,100,24/05/2019,0,GCE,0,22,100,2
2539,22,22,22,15/07/2019,100,100,29/05/2019,0,GCE,1,21,95.454544,2
2539,22,22,22,15/07/2019,100,100,30/05/2019,0,GCE,1,21,95.454544,2
2539,22,22,22,15/07/2019,100,100,31/05/2019,0,GCE,2,20,90.909088,2
2539,22,22,22,15/07/2019,100,100,03/06/2019,0,GCE,3,19,86.36364,2
2539,22,22,22,15/07/2019,100,100,04/06/2019,0,GCE,4,18,81.818184,2
2556,788,788,788,,100,100,20/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,21/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,22/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,23/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,24/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,29/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,30/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,31/05/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,03/06/2019,0,GCE,788,0,0,2
2556,788,788,788,,100,100,04/06/2019,0,GCE,788,0,0,2
2558,527,527,527,02/07/2019,100,100,20/05/2019,0,GCE,70,457,86.71727,2
2558,527,527,527,02/07/2019,100,100,21/05/2019,0,GCE,82,445,84.440231,2
2558,527,527,527,02/07/2019,100,100,22/05/2019,0,GCE,94,433,82.163185,2
2558,527,527,527,02/07/2019,100,100,23/05/2019,0,GCE,105,422,80.075905,2
2558,527,527,527,02/07/2019,100,100,24/05/2019,0,GCE,117,410,77.798859,2
2558,527,527,527,02/07/2019,100,100,29/05/2019,0,GCE,176,351,66.603416,2
2558,527,527,527,02/07/2019,100,100,30/05/2019,0,GCE,187,340,64.516129,2
2558,527,527,527,02/07/2019,100,100,31/05/2019,0,GCE,199,328,62.23909,2
2558,527,527,527,02/07/2019,100,100,03/06/2019,0,GCE,234,293,55.597721,2
2558,527,527,527,02/07/2019,100,100,04/06/2019,0,GCE,246,281,53.320683,2
2606,29,29,29,,100,100,20/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,21/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,22/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,23/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,24/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,29/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,30/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,31/05/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,03/06/2019,0,GCE,29,0,0,2
2606,29,29,29,,100,100,04/06/2019,0,GCE,29,0,0,2
2608,12,12,12,18/07/2019,100,100,20/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,21/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,22/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,23/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,24/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,29/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,30/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,31/05/2019,0,GCE,0,12,100,2
2608,12,12,12,18/07/2019,100,100,03/06/2019,0,GCE,1,11,91.666664,2
2608,12,12,12,18/07/2019,100,100,04/06/2019,0,GCE,1,11,91.666664,2
2616,38,38,38,,100,100,20/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,21/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,22/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,23/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,24/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,29/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,30/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,31/05/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,03/06/2019,0,GCE,38,0,0,2
2616,38,38,38,,100,100,04/06/2019,0,GCE,38,0,0,2
2618,51,51,51,18/07/2019,100,100,20/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,21/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,22/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,23/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,24/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,29/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,30/05/2019,0,GCE,0,51,100,2
2618,51,51,51,18/07/2019,100,100,31/05/2019,0,GCE,1,50,98.039215,2
2618,51,51,51,18/07/2019,100,100,03/06/2019,0,GCE,5,46,90.196075,2
2618,51,51,51,18/07/2019,100,100,04/06/2019,0,GCE,6,45,88.235291,2
2626,791,791,791,,100,100,20/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,21/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,22/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,23/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,24/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,29/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,30/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,31/05/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,03/06/2019,0,GCE,791,0,0,2
2626,791,791,791,,100,100,04/06/2019,0,GCE,791,0,0,2
2628,559,559,559,18/07/2019,100,100,20/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,21/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,22/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,23/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,24/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,29/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,30/05/2019,0,GCE,0,559,100,2
2628,559,559,559,18/07/2019,100,100,31/05/2019,0,GCE,12,547,97.85331,2
2628,559,559,559,18/07/2019,100,100,03/06/2019,0,GCE,50,509,91.055458,2
2628,559,559,559,18/07/2019,100,100,04/06/2019,0,GCE,62,497,88.908768,2
2665,391,391,391,,100,100,20/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,21/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,22/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,23/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,24/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,29/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,30/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,31/05/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,03/06/2019,0,GCE,391,0,0,2
2665,391,391,391,,100,100,04/06/2019,0,GCE,391,0,0,2
2668,276,276,276,22/07/2019,100,100,20/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,21/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,22/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,23/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,24/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,29/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,30/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,31/05/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,03/06/2019,0,GCE,0,276,100,2
2668,276,276,276,22/07/2019,100,100,04/06/2019,0,GCE,6,270,97.826088,2
2670,12,12,12,,100,100,20/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,21/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,22/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,23/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,24/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,29/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,30/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,31/05/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,03/06/2019,0,GCE,12,0,0,2
2670,12,12,12,,100,100,04/06/2019,0,GCE,12,0,0,2
2686,986,986,986,,100,100,20/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,21/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,22/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,23/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,24/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,29/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,30/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,31/05/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,03/06/2019,0,GCE,986,0,0,2
2686,986,986,986,,100,100,04/06/2019,0,GCE,986,0,0,2
2688,542,542,542,23/07/2019,100,100,20/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,21/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,22/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,23/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,24/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,29/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,30/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,31/05/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,03/06/2019,0,GCE,0,542,100,2
2688,542,542,542,23/07/2019,100,100,04/06/2019,0,GCE,0,542,100,2
2695,497,497,497,,100,100,20/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,21/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,22/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,23/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,24/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,29/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,30/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,31/05/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,03/06/2019,0,GCE,497,0,0,2
2695,497,497,497,,100,100,04/06/2019,0,GCE,497,0,0,2
2697,409,409,409,16/07/2019,100,100,20/05/2019,0,GCE,0,409,100,2
2697,409,409,409,16/07/2019,100,100,21/05/2019,0,GCE,0,409,100,2
2697,409,409,409,16/07/2019,100,100,22/05/2019,0,GCE,0,409,100,2
2697,409,409,409,16/07/2019,100,100,23/05/2019,0,GCE,0,409,100,2
2697,409,409,409,16/07/2019,100,100,24/05/2019,0,GCE,0,409,100,2
2697,409,409,409,16/07/2019,100,100,29/05/2019,0,GCE,9,400,97.799515,2
2697,409,409,409,16/07/2019,100,100,30/05/2019,0,GCE,18,391,95.599022,2
2697,409,409,409,16/07/2019,100,100,31/05/2019,0,GCE,27,382,93.398537,2
2697,409,409,409,16/07/2019,100,100,03/06/2019,0,GCE,55,354,86.552567,2
2697,409,409,409,16/07/2019,100,100,04/06/2019,0,GCE,64,345,84.352081,2
2709,173,173,173,15/07/2019,100,100,20/05/2019,0,GCE,0,173,100,2
2709,173,173,173,15/07/2019,100,100,21/05/2019,0,GCE,0,173,100,2
2709,173,173,173,15/07/2019,100,100,22/05/2019,0,GCE,0,173,100,2
2709,173,173,173,15/07/2019,100,100,23/05/2019,0,GCE,0,173,100,2
2709,173,173,173,15/07/2019,100,100,24/05/2019,0,GCE,0,173,100,2
2709,173,173,173,15/07/2019,100,100,29/05/2019,0,GCE,8,165,95.375725,2
2709,173,173,173,15/07/2019,100,100,30/05/2019,0,GCE,12,161,93.063583,2
2709,173,173,173,15/07/2019,100,100,31/05/2019,0,GCE,15,158,91.329483,2
2709,173,173,173,15/07/2019,100,100,03/06/2019,0,GCE,27,146,84.393066,2
2709,173,173,173,15/07/2019,100,100,04/06/2019,0,GCE,31,142,82.080925,2
2719,427,427,427,17/07/2019,100,100,20/05/2019,0,GCE,0,427,100,2
2719,427,427,427,17/07/2019,100,100,21/05/2019,0,GCE,0,427,100,2
2719,427,427,427,17/07/2019,100,100,22/05/2019,0,GCE,0,427,100,2
2719,427,427,427,17/07/2019,100,100,23/05/2019,0,GCE,0,427,100,2
2719,427,427,427,17/07/2019,100,100,24/05/2019,0,GCE,0,427,100,2
2719,427,427,427,17/07/2019,100,100,29/05/2019,0,GCE,0,427,100,2
2719,427,427,427,17/07/2019,100,100,30/05/2019,0,GCE,9,418,97.892273,2
2719,427,427,427,17/07/2019,100,100,31/05/2019,0,GCE,19,408,95.550354,2
2719,427,427,427,17/07/2019,100,100,03/06/2019,0,GCE,47,380,88.992973,2
2719,427,427,427,17/07/2019,100,100,04/06/2019,0,GCE,57,370,86.651054,2
2729,833,833,833,19/07/2019,100,100,20/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,21/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,22/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,23/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,24/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,29/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,30/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,31/05/2019,0,GCE,0,833,100,2
2729,833,833,833,19/07/2019,100,100,03/06/2019,0,GCE,56,777,93.277313,2
2729,833,833,833,19/07/2019,100,100,04/06/2019,0,GCE,74,759,91.116447,2
2807,1,1,1,23/07/2019,100,100,20/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,21/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,22/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,23/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,24/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,29/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,30/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,31/05/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,03/06/2019,0,GCE,0,1,100,2
2807,1,1,1,23/07/2019,100,100,04/06/2019,0,GCE,0,1,100,2
7201,13,13,13,26/07/2019,100,100,20/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,21/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,22/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,23/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,24/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,29/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,30/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,31/05/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,03/06/2019,0,GCE,0,13,100,2
7201,13,13,13,26/07/2019,100,100,04/06/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,20/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,21/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,22/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,23/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,24/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,29/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,30/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,31/05/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,03/06/2019,0,GCE,0,13,100,2
7202,13,13,13,26/07/2019,100,100,04/06/2019,0,GCE,0,13,100,2
8111,0,1672,1672,26/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8111,0,1672,1672,26/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8291,78,78,78,27/07/2019,100,100,20/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,21/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,22/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,23/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,24/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,29/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,30/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,31/05/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,03/06/2019,0,GCE,0,78,100,2
8291,78,78,78,27/07/2019,100,100,04/06/2019,0,GCE,0,78,100,2
8480,1,1,1,02/07/2019,100,100,20/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,21/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,22/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,23/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,24/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,29/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,30/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,31/05/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,03/06/2019,0,GCE,0,1,100,2
8480,1,1,1,02/07/2019,100,100,04/06/2019,0,GCE,0,1,100,2
8490,0,52,52,27/06/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8490,0,52,52,27/06/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8490,0,52,52,27/06/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8490,0,52,52,27/06/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8490,0,52,52,27/06/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8490,0,52,52,27/06/2019,0,0,29/05/2019,0,GCE,7,-7,-13.461538,2
8490,19,52,52,27/06/2019,36.53846,36.53846,30/05/2019,0,GCE,9,10,19.23077,2
8490,20,52,52,27/06/2019,38.46154,38.46154,31/05/2019,0,GCE,11,9,17.307692,2
8490,34,52,52,27/06/2019,65.384613,65.384613,03/06/2019,0,GCE,16,18,34.615383,2
8490,34,52,52,27/06/2019,65.384613,65.384613,04/06/2019,0,GCE,18,16,30.76923,2
8491,0,296,296,25/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8491,0,296,296,25/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8501,0,351,351,22/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8520,1,1,1,28/06/2019,100,100,20/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,21/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,22/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,23/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,24/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,29/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,30/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,31/05/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,03/06/2019,0,GCE,0,1,100,2
8520,1,1,1,28/06/2019,100,100,04/06/2019,0,GCE,0,1,100,2
8521,11,11,11,17/07/2019,100,100,20/05/2019,0,GCE,0,11,100,2
