Qual,Mark_In,Centre,PA_Flag,Awarding,percent_Marked_IPA,percent_Marked_EPA,date,dup,level,marked_prediction,pred_dif_tot,pred_dif_pc,level_code
8521,11,11,11,17/07/2019,100,100,21/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,22/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,23/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,24/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,29/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,30/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,31/05/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,03/06/2019,0,GCE,0,11,100,2
8521,11,11,11,17/07/2019,100,100,04/06/2019,0,GCE,0,11,100,2
8550,0,64,64,26/06/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8550,0,64,64,26/06/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8550,0,64,64,26/06/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8550,0,64,64,26/06/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8550,0,64,64,26/06/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8550,0,64,64,26/06/2019,0,0,29/05/2019,0,GCE,11,-11,-17.1875,2
8550,64,64,64,26/06/2019,100,100,30/05/2019,0,GCE,13,51,79.6875,2
8550,64,64,64,26/06/2019,100,100,31/05/2019,0,GCE,15,49,76.5625,2
8550,64,64,64,26/06/2019,100,100,03/06/2019,0,GCE,22,42,65.625,2
8550,64,64,64,26/06/2019,100,100,04/06/2019,0,GCE,24,40,62.5,2
8551,0,174,174,11/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8551,0,174,174,11/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8602,0,39,39,27/06/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8602,0,39,39,27/06/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8602,0,39,39,27/06/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8602,0,39,39,27/06/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8602,0,39,39,27/06/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8602,0,39,39,27/06/2019,0,0,29/05/2019,0,GCE,3,-3,-7.6923075,2
8602,0,39,39,27/06/2019,0,0,30/05/2019,0,GCE,4,-4,-10.256411,2
8602,0,39,39,27/06/2019,0,0,31/05/2019,0,GCE,6,-6,-15.384615,2
8602,13,39,39,27/06/2019,33.333332,33.333332,03/06/2019,0,GCE,10,3,7.6923075,2
8602,13,39,39,27/06/2019,33.333332,33.333332,04/06/2019,0,GCE,12,1,2.5641026,2
8603,0,65,65,21/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8603,0,65,65,21/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8604,0,709,709,21/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8651,13,13,13,24/07/2019,100,100,20/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,21/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,22/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,23/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,24/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,29/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,30/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,31/05/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,03/06/2019,0,GCE,0,13,100,2
8651,13,13,13,24/07/2019,100,100,04/06/2019,0,GCE,0,13,100,2
8654,10,10,10,24/07/2019,100,100,20/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,21/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,22/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,23/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,24/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,29/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,30/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,31/05/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,03/06/2019,0,GCE,0,10,100,2
8654,10,10,10,24/07/2019,100,100,04/06/2019,0,GCE,0,10,100,2
8656,33,33,33,24/07/2019,100,100,20/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,21/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,22/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,23/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,24/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,29/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,30/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,31/05/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,03/06/2019,0,GCE,0,33,100,2
8656,33,33,33,24/07/2019,100,100,04/06/2019,0,GCE,0,33,100,2
8660,0,96,96,09/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8660,0,96,96,09/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8661,0,573,573,26/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8670,0,654,654,03/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8670,0,654,654,03/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8670,0,654,654,03/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8670,0,654,654,03/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8670,0,654,654,03/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8670,0,654,654,03/07/2019,0,0,29/05/2019,0,GCE,40,-40,-6.1162081,2
8670,1,654,654,03/07/2019,.1529052,.1529052,30/05/2019,0,GCE,59,-58,-8.8685017,2
8670,7,654,654,03/07/2019,1.0703363,1.0703363,31/05/2019,0,GCE,79,-72,-11.009174,2
8670,85,654,654,03/07/2019,12.996942,12.996942,03/06/2019,0,GCE,139,-54,-8.2568808,2
8670,154,654,654,03/07/2019,23.547401,23.547401,04/06/2019,0,GCE,159,-5,-.76452601,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,20/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,21/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,22/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,23/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,24/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,29/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,30/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,31/05/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,03/06/2019,0,GCE,0,17,.46806169,2
8671,17,3632,3632,20/07/2019,.46806169,.46806169,04/06/2019,0,GCE,0,17,.46806169,2
8680,0,974,974,10/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8680,0,974,974,10/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8680,8,974,974,10/07/2019,.82135522,.82135522,03/06/2019,0,GCE,29,-21,-2.1560576,2
8680,8,974,974,10/07/2019,.82135522,.82135522,04/06/2019,0,GCE,57,-49,-5.0308008,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,20/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,21/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,22/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,23/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,24/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,29/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,30/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,31/05/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,03/06/2019,0,GCE,0,30,.42698547,2
8681,30,7026,7026,27/07/2019,.42698547,.42698547,04/06/2019,0,GCE,0,30,.42698547,2
8690,0,94,94,27/06/2019,0,0,20/05/2019,0,GCE,3,-3,-3.1914895,2
8690,0,94,94,27/06/2019,0,0,21/05/2019,0,GCE,5,-5,-5.319149,2
8690,0,94,94,27/06/2019,0,0,22/05/2019,0,GCE,8,-8,-8.5106382,2
8690,0,94,94,27/06/2019,0,0,23/05/2019,0,GCE,11,-11,-11.702127,2
8690,46,94,94,27/06/2019,48.936169,48.936169,24/05/2019,0,GCE,13,33,35.106384,2
8690,46,94,94,27/06/2019,48.936169,48.936169,29/05/2019,0,GCE,27,19,20.212767,2
8690,84,94,94,27/06/2019,89.361702,89.361702,30/05/2019,0,GCE,30,54,57.446808,2
8690,94,94,94,27/06/2019,100,100,31/05/2019,0,GCE,32,62,65.957443,2
8690,94,94,94,27/06/2019,100,100,03/06/2019,0,GCE,40,54,57.446808,2
8690,94,94,94,27/06/2019,100,100,04/06/2019,0,GCE,43,51,54.255318,2
8691,0,1336,1336,20/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8691,0,1336,1336,20/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8701,0,944,944,19/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8710,6,6,6,05/07/2019,100,100,20/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,21/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,22/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,23/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,24/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,29/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,30/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,31/05/2019,0,GCE,0,6,100,2
8710,6,6,6,05/07/2019,100,100,03/06/2019,0,GCE,1,5,83.333336,2
8710,6,6,6,05/07/2019,100,100,04/06/2019,0,GCE,1,5,83.333336,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,20/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,21/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,22/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,23/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,24/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,29/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,30/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,31/05/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,03/06/2019,0,GCE,0,49,7.0911722,2
8711,49,691,691,18/07/2019,7.0911722,7.0911722,04/06/2019,0,GCE,0,49,7.0911722,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,20/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,21/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,22/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,23/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,24/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,29/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,30/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,31/05/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,03/06/2019,0,GCE,0,31,1.4065336,2
8721,31,2204,2204,22/07/2019,1.4065336,1.4065336,04/06/2019,0,GCE,0,31,1.4065336,2
8800,0,48,48,09/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8800,0,48,48,09/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8801,0,144,144,25/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8810,0,6,6,09/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8810,0,6,6,09/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8810,0,6,6,09/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8810,0,6,6,09/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8810,0,6,6,09/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8810,0,6,6,09/07/2019,0,0,29/05/2019,0,GCE,1,-1,-16.666666,2
8810,0,6,6,09/07/2019,0,0,30/05/2019,0,GCE,1,-1,-16.666666,2
8810,0,6,6,09/07/2019,0,0,31/05/2019,0,GCE,1,-1,-16.666666,2
8810,0,6,6,09/07/2019,0,0,03/06/2019,0,GCE,1,-1,-16.666666,2
8810,0,6,6,09/07/2019,0,0,04/06/2019,0,GCE,1,-1,-16.666666,2
8811,0,100,100,25/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8811,0,100,100,25/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8820,0,11,11,09/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8820,0,11,11,09/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8820,0,11,11,09/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8820,0,11,11,09/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8820,0,11,11,09/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8820,0,11,11,09/07/2019,0,0,29/05/2019,0,GCE,1,-1,-9.090909,2
8820,0,11,11,09/07/2019,0,0,30/05/2019,0,GCE,1,-1,-9.090909,2
8820,0,11,11,09/07/2019,0,0,31/05/2019,0,GCE,1,-1,-9.090909,2
8820,0,11,11,09/07/2019,0,0,03/06/2019,0,GCE,2,-2,-18.181818,2
8820,0,11,11,09/07/2019,0,0,04/06/2019,0,GCE,2,-2,-18.181818,2
8821,0,6,6,25/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,31/05/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,03/06/2019,0,GCE,0,0,0,2
8821,0,6,6,25/07/2019,0,0,04/06/2019,0,GCE,0,0,0,2
8950,0,18,18,24/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8950,0,18,18,24/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8950,0,18,18,24/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8950,0,18,18,24/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8950,18,18,18,24/07/2019,100,100,24/05/2019,0,GCE,0,18,100,2
8950,18,18,18,24/07/2019,100,100,29/05/2019,0,GCE,0,18,100,2
8950,18,18,18,24/07/2019,100,100,30/05/2019,0,GCE,0,18,100,2
8950,18,18,18,24/07/2019,100,100,31/05/2019,0,GCE,0,18,100,2
8950,18,18,18,24/07/2019,100,100,03/06/2019,0,GCE,0,18,100,2
8950,18,18,18,24/07/2019,100,100,04/06/2019,0,GCE,0,18,100,2
8951,0,5,5,24/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8951,0,5,5,24/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8951,0,5,5,24/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
8951,0,5,5,24/07/2019,0,0,23/05/2019,0,GCE,0,0,0,2
8951,0,5,5,24/07/2019,0,0,24/05/2019,0,GCE,0,0,0,2
8951,0,5,5,24/07/2019,0,0,29/05/2019,0,GCE,0,0,0,2
8951,0,5,5,24/07/2019,0,0,30/05/2019,0,GCE,0,0,0,2
8951,5,5,5,24/07/2019,100,100,31/05/2019,0,GCE,0,5,100,2
8951,5,5,5,24/07/2019,100,100,03/06/2019,0,GCE,0,5,100,2
8951,5,5,5,24/07/2019,100,100,04/06/2019,0,GCE,0,5,100,2
8953,0,9,9,24/07/2019,0,0,20/05/2019,0,GCE,0,0,0,2
8953,0,9,9,24/07/2019,0,0,21/05/2019,0,GCE,0,0,0,2
8953,0,9,9,24/07/2019,0,0,22/05/2019,0,GCE,0,0,0,2
